"Date","SAC","SJR","YOLO","EXPORT","BND_flow","DCC"
1985-02-28,16380.3320567434,1814.57845406633,415.590170838031,6066.28268232238,5740.98465445942,0
1985-03-31,13390.8098942686,2075.79859456756,207.335010070046,5006.61805332701,5172.59405364193,0
1985-04-30,9955.43747073824,2480.44508022338,241.277467370023,2643.27932838727,6262.88144455927,0
1985-05-31,13300.5822250477,2570.12535391693,262.640080157894,3173.80190956625,11381.7232041118,0
1985-06-30,12980.899269741,1500.45682387947,280.303197418697,5209.54404792473,12947.4899744655,26
1985-07-31,16848.5243366576,1109.09773549386,269.478323592724,8241.47563820605,16172.2856610985,31
1985-08-31,11408.378509818,1153.59626171274,191.804787206752,5526.44458747614,12139.2902599777,31
1985-09-30,10983.6519008119,1421.18056477998,175.645673378944,7286.07304705055,4835.99008848837,30
1985-10-31,7334.96196157358,2101.08729770696,79.0035699061868,5031.29883770374,5079.06013602195,0
1985-11-30,10403.1432032364,1737.80054408016,383.93806900255,6890.99764530975,5955.43876904822,20
1985-12-31,14586.2953518214,1505.17253953902,434.465135114832,10801.7610075958,6248.30675510958,11
1986-01-31,26170.246957961,1801.26358665936,645.082600908488,5247.78781078106,8864.39989665656,0
1986-02-28,79576.1339349254,14828.5118308091,131071.816501709,14067.6650000948,59942.4229786204,0
1986-03-31,72424.1952872978,20692.4661065098,57077.5699821345,11212.1820295861,33944.923697213,0
1986-04-30,15983.7259711358,11247.6598212079,1079.93522957884,4904.84750752182,5414.95201537748,0
1986-05-31,10142.0411829904,7818.33863157675,706.977716968876,6974.91583901091,7154.49941501088,0
1986-06-30,13116.0754565913,5504.49965785284,443.540041108839,6404.11344906302,8621.26930295807,26
1986-07-31,16571.6965057718,2562.37748799273,261.703015964951,7256.07298461235,14170.5643051632,31
1986-08-31,12305.5942075845,1814.3591874278,208.11458120672,5465.18577621299,9409.66940398056,31
1986-09-30,13887.113965178,1765.18079741298,215.635418197891,3313.14798812371,4602.59789917844,30
1986-10-31,11613.8470987299,2445.84114686925,95.0583005941073,4953.85968503532,7198.96770185386,21
1986-11-30,10579.2116792753,1818.7964289626,116.499909905775,7253.14703217625,6827.41910540812,20
1986-12-31,10990.1738315675,1508.49466494921,121.997223270264,7452.76933596971,5306.51320317535,14
1987-01-31,16269.1977667191,1831.10593056647,138.560710378662,2704.16498487421,9502.52230552676,0
1987-02-28,20814.4653474712,2127.22804827591,412.933957330803,6980.21152934698,7763.26093903515,0
1987-03-31,23624.2534423156,2462.07896612248,1158.82592334297,5446.36652160431,9397.70056784062,0
1987-04-30,13380.2017870199,1960.61004821101,258.152881768102,2894.46672403915,9470.59029313985,0
1987-05-31,11617.5818302069,1936.84745396932,235.776110222344,2891.85037014355,11096.0110950983,0
1987-06-30,13782.5802950109,1029.67682228497,274.15885654713,4944.48040408123,13307.7715960601,26
1987-07-31,13458.810260813,710.627647213197,230.038268388798,4674.10242726403,15212.7229100845,31
1987-08-31,10240.459384528,732.914578014114,222.902159710694,4049.32669197759,10842.2420935122,31
1987-09-30,8900.55897846583,964.121481660601,113.57167923543,4330.36027294409,5304.2282049362,30
1987-10-31,5953.37974206141,1830.85851925235,53.8528222536318,2840.3033600672,5149.09530532485,0
1987-11-30,6929.28013451202,1423.41277101603,116.77963546021,3804.70687292283,5497.55819371217,0
1987-12-31,18734.4972376695,1269.50798968453,355.33963020786,6847.45779413457,8585.89339387849,0
1988-01-31,27251.2249601781,1695.77688734376,2256.13286069374,6231.39521214039,11075.3292241782,0
1988-02-29,20090.7955073747,1593.07804001533,290.218472933705,2338.45319848199,11320.1170084164,0
1988-03-31,9209.7071732853,1752.13839276695,121.129926446355,3043.22340116764,5086.77272821125,0
1988-04-30,6884.15320293887,1611.71846465165,208.989874628758,2131.90605798766,4569.594079543,0
1988-05-31,8598.51420990862,1685.30747437292,161.543906549283,2062.31327077527,8725.14860950162,0
1988-06-30,12759.100583701,939.955177870045,236.749519826329,4076.29418643318,14113.3821628045,26
1988-07-31,12117.4084246115,590.230235846199,276.933522496322,4976.94957500503,14279.3634646262,31
1988-08-31,9481.86555560668,619.596266763205,204.911498784149,3937.95806757595,9361.28830814864,31
1988-09-30,8353.88456469788,864.843755446996,135.23385281318,4103.233779489,5306.34502070223,30
1988-10-31,5164.35948539389,1648.40238882966,44.1051504348993,2451.94867805987,5361.16479438822,0
1988-11-30,10399.7128236022,1323.20466379008,103.649073131005,5543.09587816452,5581.13873111737,20
1988-12-31,11197.3895675582,1187.25158130407,249.576112366555,8206.56266558974,5334.52419435437,14
1989-01-31,12117.5243145964,1457.63741834107,87.4506656631773,2807.41482240246,6261.30622216339,0
