"Date","Month","Year","DayNumber","SAC","SJR","YOLO","EXPORT","BND_flow","DCC","DCC_opened"
1958-07-28,7,1958,28,15985.0123172851,3909.65856561517,240.289981336573,8450.71979046392,11485.2308989568,31,"Yes"
1958-07-29,7,1958,29,15985.0123172851,3909.65856561517,240.289981336573,8450.71979046392,11485.2308989568,31,"Yes"
1958-07-30,7,1958,30,15985.0123172851,3909.65856561517,240.289981336573,8450.71979046392,11485.2308989568,31,"Yes"
1958-07-31,7,1958,31,15985.0123172851,3909.65856561517,240.289981336573,8450.71979046392,11485.2308989568,31,"Yes"
1958-08-01,8,1958,1,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-02,8,1958,2,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-03,8,1958,3,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-04,8,1958,4,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-05,8,1958,5,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-06,8,1958,6,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-07,8,1958,7,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-08,8,1958,8,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-09,8,1958,9,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-10,8,1958,10,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-11,8,1958,11,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-12,8,1958,12,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-13,8,1958,13,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-14,8,1958,14,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-15,8,1958,15,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-16,8,1958,16,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-17,8,1958,17,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-18,8,1958,18,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-19,8,1958,19,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-20,8,1958,20,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-21,8,1958,21,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-22,8,1958,22,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-23,8,1958,23,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-24,8,1958,24,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-25,8,1958,25,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-26,8,1958,26,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-27,8,1958,27,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-28,8,1958,28,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-29,8,1958,29,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-30,8,1958,30,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-08-31,8,1958,31,16062.6747300272,2435.96422742459,208.491331255362,10191.9742974651,9427.31712200407,31,"Yes"
1958-09-01,9,1958,1,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-02,9,1958,2,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-03,9,1958,3,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-04,9,1958,4,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-05,9,1958,5,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-06,9,1958,6,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-07,9,1958,7,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-08,9,1958,8,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-09,9,1958,9,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-10,9,1958,10,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-11,9,1958,11,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-12,9,1958,12,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-13,9,1958,13,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-14,9,1958,14,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-15,9,1958,15,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-16,9,1958,16,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-17,9,1958,17,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-18,9,1958,18,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-19,9,1958,19,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-20,9,1958,20,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-21,9,1958,21,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-22,9,1958,22,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-23,9,1958,23,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-24,9,1958,24,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-25,9,1958,25,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-26,9,1958,26,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-27,9,1958,27,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-28,9,1958,28,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-29,9,1958,29,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-09-30,9,1958,30,17921.2565961825,2427.98833738872,264.865668748234,7912.50473252398,10023.7992744215,30,"Yes"
1958-10-01,10,1958,1,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-02,10,1958,2,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-03,10,1958,3,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-04,10,1958,4,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-05,10,1958,5,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-06,10,1958,6,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-07,10,1958,7,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-08,10,1958,8,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-09,10,1958,9,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-10,10,1958,10,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-11,10,1958,11,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-12,10,1958,12,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-13,10,1958,13,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-14,10,1958,14,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-15,10,1958,15,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-16,10,1958,16,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-17,10,1958,17,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-18,10,1958,18,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-19,10,1958,19,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-20,10,1958,20,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-21,10,1958,21,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-22,10,1958,22,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-23,10,1958,23,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-24,10,1958,24,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-25,10,1958,25,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"Yes"
1958-10-26,10,1958,26,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"No"
1958-10-27,10,1958,27,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"No"
1958-10-28,10,1958,28,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"No"
1958-10-29,10,1958,29,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"No"
1958-10-30,10,1958,30,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"No"
1958-10-31,10,1958,31,12594.7334345609,2913.75241730874,84.539494173623,6350.46181536386,8442.00133797621,25,"No"
1958-11-01,11,1958,1,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-02,11,1958,2,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-03,11,1958,3,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-04,11,1958,4,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-05,11,1958,5,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-06,11,1958,6,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-07,11,1958,7,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-08,11,1958,8,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-09,11,1958,9,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-10,11,1958,10,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-11,11,1958,11,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-12,11,1958,12,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-13,11,1958,13,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-14,11,1958,14,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-15,11,1958,15,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-16,11,1958,16,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-17,11,1958,17,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-18,11,1958,18,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-19,11,1958,19,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-20,11,1958,20,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"Yes"
1958-11-21,11,1958,21,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-22,11,1958,22,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-23,11,1958,23,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-24,11,1958,24,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-25,11,1958,25,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-26,11,1958,26,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-27,11,1958,27,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-28,11,1958,28,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-29,11,1958,29,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-11-30,11,1958,30,13561.2413998258,2057.84762448702,100.327810005508,11281.6589999184,7176.2555225535,20,"No"
1958-12-01,12,1958,1,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-02,12,1958,2,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-03,12,1958,3,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-04,12,1958,4,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-05,12,1958,5,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-06,12,1958,6,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-07,12,1958,7,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-08,12,1958,8,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-09,12,1958,9,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-10,12,1958,10,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-11,12,1958,11,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-12,12,1958,12,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-13,12,1958,13,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-14,12,1958,14,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"Yes"
1958-12-15,12,1958,15,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-16,12,1958,16,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-17,12,1958,17,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-18,12,1958,18,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-19,12,1958,19,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-20,12,1958,20,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-21,12,1958,21,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-22,12,1958,22,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-23,12,1958,23,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-24,12,1958,24,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-25,12,1958,25,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-26,12,1958,26,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-27,12,1958,27,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-28,12,1958,28,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-29,12,1958,29,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-30,12,1958,30,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1958-12-31,12,1958,31,10170.2440677538,1598.01184814379,112.257016438481,6512.55588749712,4919.90319210678,14,"No"
1959-01-01,1,1959,1,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-02,1,1959,2,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-03,1,1959,3,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-04,1,1959,4,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-05,1,1959,5,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-06,1,1959,6,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-07,1,1959,7,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-08,1,1959,8,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-09,1,1959,9,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-10,1,1959,10,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-11,1,1959,11,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-12,1,1959,12,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-13,1,1959,13,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-14,1,1959,14,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-15,1,1959,15,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-16,1,1959,16,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-17,1,1959,17,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-18,1,1959,18,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-19,1,1959,19,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-20,1,1959,20,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-21,1,1959,21,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-22,1,1959,22,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-23,1,1959,23,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-24,1,1959,24,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-25,1,1959,25,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-26,1,1959,26,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-27,1,1959,27,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-28,1,1959,28,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-29,1,1959,29,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-30,1,1959,30,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-01-31,1,1959,31,25803.635981253,2580.57205601653,2852.32145853752,5944.32512912441,14595.2220467301,0,"No"
1959-02-01,2,1959,1,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-02,2,1959,2,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-03,2,1959,3,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-04,2,1959,4,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-05,2,1959,5,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-06,2,1959,6,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-07,2,1959,7,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-08,2,1959,8,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-09,2,1959,9,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-10,2,1959,10,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-11,2,1959,11,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-12,2,1959,12,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-13,2,1959,13,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-14,2,1959,14,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-15,2,1959,15,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-16,2,1959,16,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-17,2,1959,17,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-18,2,1959,18,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-19,2,1959,19,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-20,2,1959,20,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-21,2,1959,21,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-22,2,1959,22,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-23,2,1959,23,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-24,2,1959,24,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-25,2,1959,25,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-26,2,1959,26,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-27,2,1959,27,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-02-28,2,1959,28,46920.1713287334,4065.47608676974,11157.1957580086,7927.81770009044,25155.0227404574,0,"No"
1959-03-01,3,1959,1,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-02,3,1959,2,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-03,3,1959,3,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-04,3,1959,4,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-05,3,1959,5,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-06,3,1959,6,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-07,3,1959,7,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-08,3,1959,8,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-09,3,1959,9,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-10,3,1959,10,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-11,3,1959,11,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-12,3,1959,12,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-13,3,1959,13,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-14,3,1959,14,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
1959-03-15,3,1959,15,20921.766157691,2790.86201145288,269.319113408768,4846.73979881818,10570.7795875491,0,"No"
